hour,production,power_sum,sec_proxy
2021-02-18 15:00:00,260,622.0,2.3923076923076922
2021-02-18 16:00:00,703,647.0,0.9203413940256046
2021-02-18 17:00:00,1073,590.0,0.5498602050326188
2021-02-18 18:00:00,1436,601.0,0.41852367688022285
2021-02-18 19:00:00,3139,550.0,0.1752150366358713
2021-02-18 21:00:00,224,454.0,2.0267857142857144
2021-02-18 22:00:00,124,456.0,3.6774193548387095
2021-02-18 23:00:00,98,425.0,4.336734693877551
2021-02-19 00:00:00,132,267.0,2.022727272727273
2021-02-19 01:00:00,490,441.0,0.9
2021-02-19 02:00:00,244,460.0,1.8852459016393444
2021-02-19 03:00:00,376,398.0,1.0585106382978724
2021-02-19 04:00:00,251,437.0,1.7410358565737052
2021-02-19 05:00:00,6,353.0,58.833333333333336
2021-02-19 06:00:00,123,411.0,3.341463414634146
2021-02-19 07:00:00,1902,229.0,0.12039957939011567
2021-02-19 08:00:00,994,91.0,0.09154929577464789
2021-02-19 09:00:00,800,88.0,0.11
2021-02-19 10:00:00,4258,88.0,0.020666979802724285
2021-02-19 11:00:00,3369,96.0,0.028495102404274265
2021-02-19 12:00:00,320,88.0,0.275
2021-02-19 13:00:00,1334,87.0,0.06521739130434782
2021-02-19 14:00:00,503,98.0,0.19483101391650098
2021-02-19 15:00:00,184,89.0,0.483695652173913
2021-02-19 16:00:00,1306,88.0,0.06738131699846861
2021-02-19 17:00:00,322,90.0,0.2795031055900621
2021-02-19 18:00:00,2370,97.0,0.04092827004219409
2021-02-19 19:00:00,931,88.0,0.09452201933404941
2021-02-19 20:00:00,62,88.0,1.4193548387096775
2021-02-19 21:00:00,124,94.0,0.7580645161290323
2021-02-19 22:00:00,330,92.0,0.2787878787878788
2021-02-19 23:00:00,55,88.0,1.6
2021-02-20 00:00:00,304,265.0,0.8717105263157895
2021-02-20 01:00:00,174,424.0,2.4367816091954024
2021-02-20 02:00:00,241,416.0,1.7261410788381744
2021-02-20 03:00:00,162,426.0,2.6296296296296298
2021-02-20 04:00:00,81,435.0,5.37037037037037
2021-02-20 05:00:00,18,360.0,20.0
2021-02-20 06:00:00,70,409.0,5.8428571428571425
2021-02-20 07:00:00,1378,282.0,0.204644412191582
2021-02-22 08:00:00,820,684.0,0.8341463414634146
2021-02-22 09:00:00,976,666.0,0.6823770491803278
2021-02-22 10:00:00,873,689.0,0.7892325315005727
2021-02-22 11:00:00,2168,689.0,0.31780442804428044
2021-02-22 12:00:00,84,443.0,5.273809523809524
2021-02-22 13:00:00,773,665.0,0.8602846054333765
2021-02-22 14:00:00,1146,626.0,0.5462478184991274
2021-02-22 15:00:00,1275,625.0,0.49019607843137253
2021-02-22 16:00:00,5650,639.0,0.11309734513274336
2021-02-22 17:00:00,354,479.0,1.3531073446327684
2021-02-22 18:00:00,1115,610.0,0.547085201793722
2021-02-22 19:00:00,4364,623.0,0.1427589367552704
2021-02-22 20:00:00,1,530.0,530.0
2021-02-22 21:00:00,256,502.0,1.9609375
2021-02-22 22:00:00,214,454.0,2.121495327102804
2021-02-22 23:00:00,204,453.0,2.2205882352941178
2021-02-23 00:00:00,148,276.0,1.864864864864865
2021-02-23 01:00:00,66,410.0,6.212121212121212
2021-02-23 02:00:00,222,478.0,2.1531531531531534
2021-02-23 03:00:00,140,412.0,2.942857142857143
2021-02-23 04:00:00,68,447.0,6.573529411764706
2021-02-23 05:00:00,149,381.0,2.557046979865772
2021-02-23 06:00:00,342,467.0,1.3654970760233918
2021-02-23 07:00:00,693,561.0,0.8095238095238095
2021-02-23 08:00:00,1560,650.0,0.4166666666666667
2021-02-23 09:00:00,727,639.0,0.8789546079779917
2021-02-23 10:00:00,1757,592.0,0.3369379624359704
2021-02-23 11:00:00,806,623.0,0.7729528535980149
2021-02-23 12:00:00,436,372.0,0.8532110091743119
2021-02-23 13:00:00,1468,613.0,0.41757493188010897
2021-02-23 14:00:00,2610,604.0,0.23141762452107278
2021-02-23 15:00:00,458,600.0,1.3100436681222707
2021-02-23 16:00:00,3119,638.0,0.2045527412632254
2021-02-23 17:00:00,747,512.0,0.6854082998661312
2021-02-23 18:00:00,1410,646.0,0.4581560283687943
2021-02-23 19:00:00,2750,547.0,0.1989090909090909
2021-02-23 20:00:00,150,510.0,3.4
2021-02-23 21:00:00,108,503.0,4.657407407407407
2021-02-23 22:00:00,98,456.0,4.653061224489796
2021-02-23 23:00:00,17,440.0,25.88235294117647
2021-02-24 01:00:00,10,444.0,44.4
2021-02-24 02:00:00,207,472.0,2.2801932367149758
2021-02-24 03:00:00,30,467.0,15.566666666666666
2021-02-24 04:00:00,506,465.0,0.9189723320158103
2021-02-24 05:00:00,112,404.0,3.607142857142857
2021-02-24 06:00:00,336,471.0,1.4017857142857142
2021-02-24 07:00:00,1196,597.0,0.4991638795986622
2021-02-24 08:00:00,711,728.0,1.0239099859353025
2021-02-24 09:00:00,680,647.0,0.9514705882352941
2021-02-24 10:00:00,1431,616.0,0.4304682040531097
2021-02-24 11:00:00,755,654.0,0.866225165562914
2021-02-24 12:00:00,24,421.0,17.541666666666668
2021-02-24 13:00:00,1761,682.0,0.38727995457126635
2021-02-24 14:00:00,814,653.0,0.8022113022113022
2021-02-24 15:00:00,678,601.0,0.8864306784660767
2021-02-24 16:00:00,1841,649.0,0.3525258011950027
2021-02-24 17:00:00,585,539.0,0.9213675213675213
2021-02-24 18:00:00,734,599.0,0.8160762942779292
2021-02-24 19:00:00,2359,637.0,0.27002967359050445
2021-02-24 20:00:00,4,542.0,135.5
2021-02-24 21:00:00,1,524.0,524.0
2021-02-24 22:00:00,200,485.0,2.425
2021-02-24 23:00:00,4,459.0,114.75
2021-02-25 01:00:00,21,476.0,22.666666666666668
2021-02-25 02:00:00,47,468.0,9.957446808510639
2021-02-25 04:00:00,122,473.0,3.877049180327869
2021-02-25 05:00:00,840,424.0,0.5047619047619047
2021-02-25 07:00:00,1838,540.0,0.29379760609357997
2021-02-25 08:00:00,598,623.0,1.0418060200668897
2021-02-25 09:00:00,1265,679.0,0.5367588932806324
2021-02-25 10:00:00,1117,687.0,0.6150402864816473
2021-02-25 11:00:00,3784,721.0,0.19053911205073995
2021-02-25 12:00:00,144,487.0,3.3819444444444446
2021-02-25 13:00:00,1573,717.0,0.45581691036236494
2021-02-25 14:00:00,887,708.0,0.798196166854566
2021-02-25 15:00:00,599,698.0,1.1652754590984975
2021-02-25 16:00:00,1763,665.0,0.3771979580260919
2021-02-25 17:00:00,1389,564.0,0.4060475161987041
2021-02-25 18:00:00,2192,566.0,0.25821167883211676
2021-02-25 19:00:00,967,441.0,0.4560496380558428
2021-02-25 20:00:00,124,435.0,3.5080645161290325
2021-02-25 21:00:00,156,465.0,2.980769230769231
2021-02-25 22:00:00,113,492.0,4.353982300884955
2021-02-25 23:00:00,32,407.0,12.71875
2021-02-26 00:00:00,128,284.0,2.21875
2021-02-26 01:00:00,97,463.0,4.77319587628866
2021-02-26 02:00:00,292,444.0,1.5205479452054795
2021-02-26 03:00:00,18,437.0,24.27777777777778
2021-02-26 04:00:00,234,501.0,2.141025641025641
2021-02-26 05:00:00,1,389.0,389.0
2021-02-26 06:00:00,461,472.0,1.0238611713665944
2021-02-26 07:00:00,869,283.0,0.3256616800920598
2021-02-26 08:00:00,1037,93.0,0.08968177434908389
2021-02-26 09:00:00,761,92.0,0.12089356110381078
2021-02-26 10:00:00,474,103.0,0.21729957805907174
2021-02-26 11:00:00,2107,95.0,0.045087802562885616
2021-02-26 13:00:00,1298,101.0,0.07781201848998459
2021-02-26 14:00:00,626,95.0,0.15175718849840256
2021-02-26 15:00:00,307,93.0,0.30293159609120524
2021-02-26 16:00:00,2479,93.0,0.03751512706736587
2021-02-26 17:00:00,2440,103.0,0.04221311475409836
2021-02-26 18:00:00,1889,95.0,0.05029115934356802
2021-02-26 19:00:00,883,95.0,0.10758776896942242
2021-02-26 20:00:00,58,100.0,1.7241379310344827
2021-02-26 21:00:00,132,94.0,0.7121212121212122
2021-02-26 22:00:00,139,95.0,0.6834532374100719
2021-02-26 23:00:00,206,102.0,0.49514563106796117
2021-02-27 00:00:00,100,265.0,2.65
2021-02-27 01:00:00,28,424.0,15.142857142857142
2021-02-27 02:00:00,2,416.0,208.0
2021-02-27 03:00:00,98,426.0,4.346938775510204
2021-02-27 04:00:00,114,435.0,3.8157894736842106
2021-02-27 05:00:00,48,360.0,7.5
2021-02-27 06:00:00,30,409.0,13.633333333333333
2021-02-27 07:00:00,1939,282.0,0.14543579164517792
2021-02-27 08:00:00,6,91.0,15.166666666666666
2021-03-02 07:00:00,25,528.0,21.12
2021-03-02 08:00:00,375,689.0,1.8373333333333333
2021-03-02 09:00:00,660,706.0,1.0696969696969696
2021-03-02 10:00:00,527,691.0,1.3111954459203037
2021-03-02 11:00:00,703,670.0,0.9530583214793741
2021-03-02 12:00:00,305,411.0,1.3475409836065573
2021-03-02 13:00:00,869,727.0,0.8365937859608745
2021-03-02 14:00:00,884,708.0,0.8009049773755657
2021-03-02 15:00:00,1629,622.0,0.38182934315531003
2021-03-02 16:00:00,8835,668.0,0.07560837577815506
2021-03-02 17:00:00,795,545.0,0.6855345911949685
2021-03-02 18:00:00,338,606.0,1.7928994082840237
2021-03-02 19:00:00,1898,510.0,0.26870389884088514
2021-03-02 20:00:00,64,450.0,7.03125
2021-03-02 21:00:00,67,445.0,6.641791044776119
2021-03-02 22:00:00,98,402.0,4.1020408163265305
2021-03-02 23:00:00,195,384.0,1.9692307692307693
2021-03-03 00:00:00,56,264.0,4.714285714285714
2021-03-03 01:00:00,436,420.0,0.963302752293578
2021-03-03 02:00:00,56,450.0,8.035714285714286
2021-03-03 03:00:00,30,421.0,14.033333333333333
2021-03-03 04:00:00,26,423.0,16.26923076923077
2021-03-03 05:00:00,430,365.0,0.8488372093023255
2021-03-03 06:00:00,98,448.0,4.571428571428571
2021-03-03 07:00:00,1251,514.0,0.4108713029576339
2021-03-03 08:00:00,321,681.0,2.121495327102804
2021-03-03 09:00:00,1038,679.0,0.6541425818882466
2021-03-03 10:00:00,697,622.0,0.8923959827833573
2021-03-03 11:00:00,1264,648.0,0.5126582278481012
2021-03-03 12:00:00,333,406.0,1.2192192192192193
2021-03-03 13:00:00,654,632.0,0.9663608562691132
2021-03-03 14:00:00,2720,635.0,0.23345588235294118
2021-03-03 15:00:00,365,605.0,1.6575342465753424
2021-03-03 16:00:00,2492,640.0,0.2568218298555377
2021-03-03 17:00:00,1141,529.0,0.4636283961437336
2021-03-03 18:00:00,184,528.0,2.869565217391304
2021-03-03 19:00:00,3330,459.0,0.13783783783783785
2021-03-03 20:00:00,190,489.0,2.5736842105263156
2021-03-03 21:00:00,72,491.0,6.819444444444445
2021-03-03 22:00:00,36,451.0,12.527777777777779
2021-03-04 00:00:00,508,271.0,0.5334645669291339
2021-03-04 01:00:00,15,432.0,28.8
2021-03-04 02:00:00,10,439.0,43.9
2021-03-04 03:00:00,450,426.0,0.9466666666666667
2021-03-04 04:00:00,148,435.0,2.939189189189189
2021-03-04 05:00:00,26,361.0,13.884615384615385
2021-03-04 06:00:00,16,435.0,27.1875
2021-03-04 07:00:00,1771,513.0,0.2896668548842462
2021-03-04 08:00:00,469,625.0,1.3326226012793176
2021-03-04 09:00:00,1343,641.0,0.47728965003723006
2021-03-04 10:00:00,790,626.0,0.7924050632911392
2021-03-04 11:00:00,1291,595.0,0.4608830364058869
2021-03-04 13:00:00,903,621.0,0.6877076411960132
2021-03-04 14:00:00,757,608.0,0.8031704095112285
2021-03-04 15:00:00,976,560.0,0.5737704918032787
2021-03-04 16:00:00,1605,566.0,0.3526479750778816
2021-03-04 17:00:00,251,489.0,1.948207171314741
2021-03-04 18:00:00,615,557.0,0.9056910569105691
2021-03-04 19:00:00,2126,451.0,0.2121354656632173
2021-03-04 20:00:00,1,403.0,403.0
2021-03-04 21:00:00,171,433.0,2.5321637426900585
2021-03-04 22:00:00,16,427.0,26.6875
2021-03-04 23:00:00,242,388.0,1.603305785123967
2021-03-06 00:00:00,36,253.0,7.027777777777778
2021-03-06 01:00:00,71,418.0,5.887323943661972
2021-03-06 02:00:00,290,415.0,1.4310344827586208
2021-03-06 03:00:00,120,421.0,3.5083333333333333
2021-03-06 04:00:00,4,427.0,106.75
2021-03-06 05:00:00,160,369.0,2.30625
2021-03-06 06:00:00,213,426.0,2.0
2021-03-06 07:00:00,1468,244.0,0.16621253405994552
2021-03-08 08:00:00,369,616.0,1.6693766937669376
2021-03-08 09:00:00,434,641.0,1.476958525345622
2021-03-08 10:00:00,286,568.0,1.986013986013986
2021-03-08 11:00:00,1740,657.0,0.3775862068965517
2021-03-08 12:00:00,120,411.0,3.425
2021-03-08 13:00:00,1771,659.0,0.37210615471485037
2021-03-08 14:00:00,1976,663.0,0.3355263157894737
2021-03-08 15:00:00,1024,645.0,0.6298828125
2021-03-08 16:00:00,1002,632.0,0.6307385229540918
2021-03-08 17:00:00,736,545.0,0.7404891304347826
2021-03-08 18:00:00,1891,615.0,0.32522474881015334
2021-03-08 19:00:00,2879,567.0,0.1969433831191386
2021-03-08 20:00:00,10,515.0,51.5
2021-03-08 21:00:00,15,485.0,32.333333333333336
2021-03-08 22:00:00,95,428.0,4.505263157894737
2021-03-08 23:00:00,14,405.0,28.928571428571427
2021-03-09 01:00:00,54,395.0,7.314814814814815
2021-03-09 02:00:00,192,415.0,2.1614583333333335
2021-03-09 03:00:00,70,413.0,5.9
2021-03-09 04:00:00,30,398.0,13.266666666666667
2021-03-09 05:00:00,84,338.0,4.023809523809524
2021-03-09 06:00:00,244,413.0,1.6926229508196722
2021-03-09 07:00:00,825,510.0,0.6181818181818182
2021-03-09 08:00:00,552,675.0,1.2228260869565217
2021-03-09 09:00:00,727,689.0,0.9477303988995873
2021-03-09 10:00:00,688,665.0,0.9665697674418605
2021-03-09 11:00:00,1359,686.0,0.5047829286239882
2021-03-09 12:00:00,20,439.0,21.95
2021-03-09 13:00:00,851,677.0,0.7955346650998825
2021-03-09 14:00:00,5260,661.0,0.12566539923954373
2021-03-09 15:00:00,835,631.0,0.755688622754491
2021-03-09 16:00:00,1622,603.0,0.3717632552404439
2021-03-09 17:00:00,114,517.0,4.535087719298246
2021-03-09 18:00:00,1264,618.0,0.4889240506329114
2021-03-09 19:00:00,2191,526.0,0.24007302601551803
2021-03-09 20:00:00,59,437.0,7.406779661016949
2021-03-09 21:00:00,209,420.0,2.0095693779904304
2021-03-09 22:00:00,194,404.0,2.082474226804124
2021-03-09 23:00:00,48,378.0,7.875
2021-03-10 01:00:00,240,410.0,1.7083333333333333
2021-03-10 02:00:00,418,417.0,0.9976076555023924
2021-03-10 04:00:00,81,424.0,5.234567901234568
2021-03-10 05:00:00,10,364.0,36.4
2021-03-10 06:00:00,194,415.0,2.1391752577319587
2021-03-10 07:00:00,830,474.0,0.5710843373493976
2021-03-10 08:00:00,115,620.0,5.391304347826087
2021-03-10 09:00:00,1503,664.0,0.4417831004657352
2021-03-10 10:00:00,918,655.0,0.7135076252723311
2021-03-10 11:00:00,1057,643.0,0.6083254493850521
2021-03-10 12:00:00,40,444.0,11.1
2021-03-10 13:00:00,802,610.0,0.7605985037406484
2021-03-10 14:00:00,1522,649.0,0.4264126149802891
2021-03-10 15:00:00,1007,609.0,0.6047666335650447
2021-03-10 16:00:00,231,610.0,2.6406926406926408
2021-03-10 17:00:00,1283,519.0,0.4045206547155105
2021-03-10 18:00:00,854,489.0,0.572599531615925
2021-03-10 19:00:00,2332,493.0,0.2114065180102916
2021-03-10 20:00:00,14,533.0,38.07142857142857
2021-03-10 21:00:00,8,516.0,64.5
2021-03-10 22:00:00,60,470.0,7.833333333333333
2021-03-11 01:00:00,698,428.0,0.6131805157593123
2021-03-11 02:00:00,102,417.0,4.088235294117647
2021-03-11 03:00:00,97,404.0,4.164948453608248
2021-03-11 04:00:00,200,445.0,2.225
2021-03-11 05:00:00,18,359.0,19.944444444444443
2021-03-11 06:00:00,1240,421.0,0.3395161290322581
2021-03-11 07:00:00,336,532.0,1.5833333333333333
2021-03-11 08:00:00,875,670.0,0.7657142857142857
2021-03-11 09:00:00,1337,672.0,0.5026178010471204
2021-03-11 10:00:00,1430,624.0,0.43636363636363634
2021-03-11 11:00:00,3577,671.0,0.18758736371260834
2021-03-11 12:00:00,109,416.0,3.81651376146789
2021-03-11 13:00:00,463,614.0,1.326133909287257
2021-03-11 14:00:00,643,634.0,0.9860031104199067
2021-03-11 15:00:00,577,598.0,1.0363951473136914
2021-03-11 16:00:00,720,627.0,0.8708333333333333
2021-03-11 17:00:00,532,543.0,1.0206766917293233
2021-03-11 18:00:00,1032,579.0,0.561046511627907
2021-03-11 19:00:00,3434,544.0,0.15841584158415842
2021-03-11 20:00:00,1,483.0,483.0
2021-03-11 21:00:00,392,437.0,1.114795918367347
2021-03-11 22:00:00,20,416.0,20.8
2021-03-11 23:00:00,66,399.0,6.045454545454546
2021-03-13 01:00:00,95,418.0,4.4
2021-03-13 02:00:00,120,415.0,3.4583333333333335
2021-03-13 03:00:00,76,421.0,5.5394736842105265
2021-03-13 04:00:00,20,427.0,21.35
2021-03-13 05:00:00,22,369.0,16.772727272727273
2021-03-13 06:00:00,107,426.0,3.9813084112149535
2021-03-13 07:00:00,1164,244.0,0.20962199312714777
2021-03-13 08:00:00,2,96.0,48.0
2021-03-13 20:00:00,4,88.0,22.0
2021-03-15 08:00:00,1007,751.0,0.7457795431976166
2021-03-15 09:00:00,1074,743.0,0.6918063314711359
2021-03-15 10:00:00,686,657.0,0.9577259475218659
2021-03-15 11:00:00,1661,693.0,0.41721854304635764
2021-03-15 12:00:00,5207,447.0,0.08584597657000193
2021-03-15 13:00:00,1059,685.0,0.6468366383380547
2021-03-15 14:00:00,635,708.0,1.1149606299212598
2021-03-15 15:00:00,564,652.0,1.1560283687943262
2021-03-15 16:00:00,1163,679.0,0.5838349097162511
2021-03-15 17:00:00,387,534.0,1.37984496124031
2021-03-15 18:00:00,1401,645.0,0.4603854389721627
2021-03-15 19:00:00,1123,622.0,0.553873552983081
2021-03-15 20:00:00,13,511.0,39.30769230769231
2021-03-15 21:00:00,19,508.0,26.736842105263158
2021-03-15 22:00:00,336,458.0,1.3630952380952381
2021-03-15 23:00:00,38,431.0,11.342105263157896
2021-03-16 00:00:00,42,292.0,6.9523809523809526
2021-03-16 01:00:00,570,444.0,0.7789473684210526
2021-03-16 02:00:00,472,456.0,0.9661016949152542
2021-03-16 03:00:00,243,446.0,1.8353909465020577
2021-03-16 04:00:00,246,448.0,1.8211382113821137
2021-03-16 05:00:00,904,367.0,0.4059734513274336
2021-03-16 06:00:00,53,459.0,8.660377358490566
2021-03-16 07:00:00,546,521.0,0.9542124542124543
2021-03-16 08:00:00,931,708.0,0.7604726100966702
2021-03-16 09:00:00,818,718.0,0.8777506112469438
2021-03-16 10:00:00,951,712.0,0.7486855941114616
2021-03-16 11:00:00,1316,703.0,0.53419452887538
2021-03-16 12:00:00,1512,435.0,0.2876984126984127
2021-03-16 13:00:00,1250,676.0,0.5408
2021-03-16 14:00:00,891,682.0,0.7654320987654321
2021-03-16 15:00:00,1848,652.0,0.3528138528138528
2021-03-16 16:00:00,1117,673.0,0.6025067144136079
2021-03-16 17:00:00,486,615.0,1.2654320987654322
2021-03-16 18:00:00,2767,671.0,0.24250090350560174
2021-03-16 19:00:00,2234,556.0,0.24888093106535364
2021-03-16 20:00:00,61,455.0,7.459016393442623
2021-03-16 21:00:00,12,470.0,39.166666666666664
2021-03-16 22:00:00,15,410.0,27.333333333333332
2021-03-16 23:00:00,156,422.0,2.7051282051282053
2021-03-17 00:00:00,96,287.0,2.9895833333333335
2021-03-17 01:00:00,162,426.0,2.6296296296296298
2021-03-17 02:00:00,116,449.0,3.8706896551724137
2021-03-17 03:00:00,213,465.0,2.183098591549296
2021-03-17 04:00:00,118,450.0,3.8135593220338984
2021-03-17 05:00:00,9,389.0,43.22222222222222
2021-03-17 06:00:00,567,482.0,0.8500881834215167
2021-03-17 07:00:00,334,564.0,1.688622754491018
2021-03-17 08:00:00,258,761.0,2.949612403100775
2021-03-17 09:00:00,561,720.0,1.2834224598930482
2021-03-17 10:00:00,512,664.0,1.296875
2021-03-17 11:00:00,1685,732.0,0.4344213649851632
2021-03-17 13:00:00,1088,731.0,0.671875
2021-03-17 14:00:00,636,715.0,1.1242138364779874
2021-03-17 15:00:00,4218,679.0,0.16097676623992413
2021-03-17 16:00:00,1929,674.0,0.34940383618455156
2021-03-17 17:00:00,970,552.0,0.5690721649484536
2021-03-17 18:00:00,1414,681.0,0.4816124469589816
2021-03-17 19:00:00,516,636.0,1.2325581395348837
2021-03-17 20:00:00,81,554.0,6.839506172839506
2021-03-17 21:00:00,159,507.0,3.188679245283019
2021-03-17 22:00:00,93,500.0,5.376344086021505
2021-03-17 23:00:00,72,444.0,6.166666666666667
2021-03-18 00:00:00,160,320.0,2.0
2021-03-18 01:00:00,108,447.0,4.138888888888889
2021-03-18 02:00:00,260,460.0,1.7692307692307692
2021-03-18 03:00:00,128,456.0,3.5625
2021-03-18 04:00:00,22,446.0,20.272727272727273
2021-03-18 05:00:00,335,406.0,1.2119402985074628
2021-03-18 06:00:00,244,482.0,1.9754098360655739
2021-03-18 07:00:00,453,532.0,1.17439293598234
2021-03-18 08:00:00,309,646.0,2.0906148867313914
2021-03-18 09:00:00,2626,682.0,0.2597105864432597
2021-03-18 10:00:00,597,659.0,1.103852596314908
2021-03-18 11:00:00,644,709.0,1.1009316770186335
2021-03-18 12:00:00,203,406.0,2.0
2021-03-18 13:00:00,3045,697.0,0.2288998357963875
2021-03-18 14:00:00,1120,654.0,0.5839285714285715
2021-03-18 15:00:00,225,622.0,2.7644444444444445
2021-03-18 16:00:00,1290,647.0,0.5015503875968992
2021-03-18 17:00:00,224,590.0,2.6339285714285716
2021-03-18 18:00:00,2472,601.0,0.24312297734627833
2021-03-18 19:00:00,932,550.0,0.5901287553648069
2021-03-18 21:00:00,431,454.0,1.0533642691415313
2021-03-18 22:00:00,104,456.0,4.384615384615385
2021-03-18 23:00:00,7,425.0,60.714285714285715
2021-03-20 00:00:00,24,253.0,10.541666666666666
2021-03-20 01:00:00,108,418.0,3.8703703703703702
2021-03-20 03:00:00,192,421.0,2.1927083333333335
2021-03-20 04:00:00,24,427.0,17.791666666666668
2021-03-20 05:00:00,56,369.0,6.589285714285714
2021-03-20 06:00:00,220,426.0,1.9363636363636363
2021-03-20 07:00:00,673,244.0,0.362555720653789
2021-03-22 08:00:00,855,684.0,0.8
2021-03-22 09:00:00,710,666.0,0.9380281690140845
2021-03-22 10:00:00,2924,689.0,0.23563611491108072
2021-03-22 11:00:00,1318,689.0,0.5227617602427921
2021-03-22 12:00:00,1133,443.0,0.3909973521624007
2021-03-22 13:00:00,781,665.0,0.8514724711907811
2021-03-22 14:00:00,3513,626.0,0.17819527469399374
2021-03-22 15:00:00,1272,625.0,0.4913522012578616
2021-03-22 16:00:00,1557,639.0,0.41040462427745666
2021-03-22 17:00:00,1143,479.0,0.41907261592300965
2021-03-22 18:00:00,2718,610.0,0.22442972774098602
2021-03-22 19:00:00,2545,623.0,0.24479371316306484
2021-03-22 20:00:00,221,530.0,2.3981900452488687
2021-03-22 21:00:00,101,502.0,4.97029702970297
2021-03-22 22:00:00,41,454.0,11.073170731707316
2021-03-22 23:00:00,37,453.0,12.243243243243244
2021-03-23 00:00:00,74,276.0,3.72972972972973
2021-03-23 01:00:00,166,410.0,2.4698795180722892
2021-03-23 02:00:00,115,478.0,4.156521739130435
2021-03-23 03:00:00,65,412.0,6.338461538461538
2021-03-23 04:00:00,195,447.0,2.292307692307692
2021-03-23 05:00:00,154,381.0,2.4740259740259742
2021-03-23 06:00:00,24,467.0,19.458333333333332
2021-03-23 07:00:00,783,561.0,0.7164750957854407
2021-03-23 08:00:00,429,650.0,1.5151515151515151
2021-03-23 09:00:00,1010,639.0,0.6326732673267327
2021-03-23 10:00:00,170,592.0,3.4823529411764707
2021-03-23 11:00:00,2543,623.0,0.2449862367282737
2021-03-23 12:00:00,141,372.0,2.6382978723404253
2021-03-23 13:00:00,1052,613.0,0.5826996197718631
2021-03-23 14:00:00,9830,604.0,0.06144455747711088
2021-03-23 15:00:00,553,600.0,1.0849909584086799
2021-03-23 16:00:00,1358,638.0,0.4698085419734904
2021-03-23 17:00:00,926,512.0,0.5529157667386609
2021-03-23 18:00:00,1369,646.0,0.4718772826880935
2021-03-23 19:00:00,40,547.0,13.675
2021-03-23 20:00:00,1,510.0,510.0
2021-03-23 21:00:00,8,503.0,62.875
2021-03-23 22:00:00,395,456.0,1.1544303797468354
2021-03-23 23:00:00,17,440.0,25.88235294117647
2021-03-24 00:00:00,136,281.0,2.0661764705882355
2021-03-24 01:00:00,54,444.0,8.222222222222221
2021-03-24 02:00:00,157,472.0,3.0063694267515926
2021-03-24 03:00:00,154,467.0,3.0324675324675323
2021-03-24 04:00:00,36,465.0,12.916666666666666
2021-03-24 05:00:00,226,404.0,1.7876106194690264
2021-03-24 07:00:00,969,597.0,0.6160990712074303
2021-03-24 08:00:00,524,728.0,1.3893129770992367
2021-03-24 09:00:00,1343,647.0,0.48175725986597173
2021-03-24 10:00:00,742,616.0,0.8301886792452831
2021-03-24 11:00:00,536,654.0,1.2201492537313432
2021-03-24 12:00:00,89,421.0,4.730337078651686
2021-03-24 13:00:00,1998,682.0,0.34134134134134136
2021-03-24 14:00:00,2394,653.0,0.272765246449457
2021-03-24 15:00:00,1070,601.0,0.5616822429906542
2021-03-24 16:00:00,1332,649.0,0.4872372372372372
2021-03-24 17:00:00,335,539.0,1.608955223880597
2021-03-24 18:00:00,1729,599.0,0.34644303065355697
2021-03-24 19:00:00,1932,637.0,0.32971014492753625
2021-03-24 21:00:00,335,524.0,1.5641791044776119
2021-03-24 23:00:00,193,459.0,2.378238341968912
2021-03-25 01:00:00,166,476.0,2.8674698795180724
2021-03-25 02:00:00,21,468.0,22.285714285714285
2021-03-25 03:00:00,9,477.0,53.0
2021-03-25 04:00:00,458,473.0,1.0327510917030567
2021-03-25 06:00:00,93,457.0,4.913978494623656
2021-03-25 07:00:00,916,540.0,0.5895196506550219
2021-03-25 08:00:00,615,623.0,1.0130081300813008
2021-03-25 09:00:00,866,679.0,0.7840646651270208
2021-03-25 10:00:00,1223,687.0,0.5617334423548651
2021-03-25 11:00:00,727,721.0,0.9917469050894085
2021-03-25 13:00:00,1322,717.0,0.5423600605143721
2021-03-25 14:00:00,6064,708.0,0.11675461741424802
2021-03-25 15:00:00,2397,698.0,0.2911973299958281
2021-03-25 16:00:00,635,665.0,1.047244094488189
2021-03-25 17:00:00,396,564.0,1.4242424242424243
2021-03-25 18:00:00,1411,566.0,0.4011339475549256
2021-03-25 19:00:00,986,441.0,0.44726166328600403
2021-03-25 20:00:00,1,435.0,435.0
2021-03-25 21:00:00,125,465.0,3.72
2021-03-25 22:00:00,378,492.0,1.3015873015873016
2021-03-25 23:00:00,58,407.0,7.017241379310345
2021-03-27 01:00:00,390,418.0,1.0717948717948718
2021-03-27 02:00:00,60,415.0,6.916666666666667
2021-03-27 03:00:00,4,421.0,105.25
2021-03-27 04:00:00,678,427.0,0.6297935103244838
2021-03-27 05:00:00,44,369.0,8.386363636363637
2021-03-27 06:00:00,31,426.0,13.741935483870968
2021-03-27 07:00:00,760,244.0,0.32105263157894737
2021-03-29 07:00:00,10,547.0,54.7
2021-03-29 08:00:00,1644,808.0,0.49148418491484186
2021-03-29 09:00:00,1648,717.0,0.4350728155339806
2021-03-29 10:00:00,720,651.0,0.9041666666666667
2021-03-29 11:00:00,1059,773.0,0.7299338999055713
2021-03-29 12:00:00,52,471.0,9.057692307692308
2021-03-29 13:00:00,669,746.0,1.1150971599402093
2021-03-29 14:00:00,1152,709.0,0.6154513888888888
