fold,start,end,target_time,actual_max,tau,slot_typical,baseline_at_peak,baseline_typical,excess,rise,share,type,classification_reason,slot_typical_source,baseline_typical_source,day_type,slot,r2_gate_passed,classification_role,attribution_scope,type_label
1,2021-06-22 11:45:00,2021-06-22 11:45:00,2021-06-22 11:45:00,180.0,177.0,167.0,151.87910747483983,124.33354113019836,13.0,27.545566344641472,1.0,production_explained,classified,same_daytype_slot,same_daytype_slot,workday,46,True,descriptive,full_ridge_baseline_including_weather_calendar_not_production_only,생산 기인형(전체 기준선 설명형; 생산 단독 귀속 아님)
1,2021-06-22 14:00:00,2021-06-22 14:00:00,2021-06-22 14:00:00,186.0,177.0,163.0,131.9812166643304,121.51881206219007,23.0,10.462404602140325,0.45488715661479673,mixed,classified,same_daytype_slot,same_daytype_slot,workday,55,True,descriptive,full_ridge_baseline_including_weather_calendar_not_production_only,혼합형
1,2021-06-24 08:30:00,2021-06-24 09:00:00,2021-06-24 08:30:00,188.0,177.0,169.0,105.54476534940359,107.0465898655275,19.0,-1.5018245161239037,0.0,residual,classified,same_daytype_slot,same_daytype_slot,workday,33,True,descriptive,full_ridge_baseline_including_weather_calendar_not_production_only,잔차형
1,2021-06-24 13:45:00,2021-06-24 14:00:00,2021-06-24 14:00:00,190.0,177.0,163.0,126.16096463957992,121.51881206219007,27.0,4.642152577389851,0.17193157694036484,residual,classified,same_daytype_slot,same_daytype_slot,workday,55,True,descriptive,full_ridge_baseline_including_weather_calendar_not_production_only,잔차형
1,2021-06-24 16:00:00,2021-06-24 16:00:00,2021-06-24 16:00:00,180.0,177.0,158.0,151.5431026831133,114.5198280951886,22.0,37.02327458792469,1.0,production_explained,classified,same_daytype_slot,same_daytype_slot,workday,63,True,descriptive,full_ridge_baseline_including_weather_calendar_not_production_only,생산 기인형(전체 기준선 설명형; 생산 단독 귀속 아님)
1,2021-06-25 09:45:00,2021-06-25 09:45:00,2021-06-25 09:45:00,178.0,177.0,168.0,118.60604497460412,118.00477246935247,10.0,0.601272505251643,0.0601272505251643,residual,classified,same_daytype_slot,same_daytype_slot,workday,38,True,descriptive,full_ridge_baseline_including_weather_calendar_not_production_only,잔차형
1,2021-06-25 10:45:00,2021-06-25 11:15:00,2021-06-25 11:15:00,184.0,177.0,165.0,139.60690445616248,123.91212380413151,19.0,15.694780652030971,0.8260410869489985,production_explained,classified,same_daytype_slot,same_daytype_slot,workday,44,True,descriptive,full_ridge_baseline_including_weather_calendar_not_production_only,생산 기인형(전체 기준선 설명형; 생산 단독 귀속 아님)
1,2021-06-25 12:00:00,2021-06-25 12:00:00,2021-06-25 12:00:00,183.0,177.0,168.0,140.1699902254885,124.47520957345752,15.0,15.694780652030985,1.0,production_explained,classified,same_daytype_slot,same_daytype_slot,workday,47,True,descriptive,full_ridge_baseline_including_weather_calendar_not_production_only,생산 기인형(전체 기준선 설명형; 생산 단독 귀속 아님)
1,2021-06-25 13:15:00,2021-06-25 13:30:00,2021-06-25 13:15:00,185.0,177.0,158.0,136.86878562543802,122.08219681079194,27.0,14.78658881464608,0.5476514375794844,production_explained,classified,same_daytype_slot,same_daytype_slot,workday,52,True,descriptive,full_ridge_baseline_including_weather_calendar_not_production_only,생산 기인형(전체 기준선 설명형; 생산 단독 귀속 아님)
1,2021-06-25 14:15:00,2021-06-25 14:15:00,2021-06-25 14:15:00,184.0,177.0,159.0,122.29546534170552,129.04618075429042,25.0,-6.750715412584896,0.0,residual,classified,same_daytype_slot,same_daytype_slot,workday,56,True,descriptive,full_ridge_baseline_including_weather_calendar_not_production_only,잔차형
1,2021-06-25 15:00:00,2021-06-25 15:00:00,2021-06-25 15:00:00,178.0,177.0,165.0,121.20724434714306,127.95795975972797,13.0,-6.75071541258491,0.0,residual,classified,same_daytype_slot,same_daytype_slot,workday,59,True,descriptive,full_ridge_baseline_including_weather_calendar_not_production_only,잔차형
1,2021-06-25 15:30:00,2021-06-25 16:00:00,2021-06-25 15:45:00,186.0,177.0,161.0,112.63748744909009,115.06601979815741,25.0,-2.428532349067325,0.0,residual,classified,same_daytype_slot,same_daytype_slot,workday,62,True,descriptive,full_ridge_baseline_including_weather_calendar_not_production_only,잔차형
1,2021-06-25 18:00:00,2021-06-25 18:00:00,2021-06-25 18:00:00,180.0,177.0,153.0,113.4554867473201,101.98869474956359,27.0,11.466791997756502,0.4246959999169075,mixed,classified,same_daytype_slot,same_daytype_slot,workday,71,True,descriptive,full_ridge_baseline_including_weather_calendar_not_production_only,혼합형
2,2021-07-08 09:00:00,2021-07-08 09:00:00,2021-07-08 09:00:00,187.0,175.0,173.0,92.48902642731994,111.25896880912754,14.0,-18.769942381807596,0.0,residual,classified,same_daytype_slot,same_daytype_slot,workday,35,True,descriptive,full_ridge_baseline_including_weather_calendar_not_production_only,잔차형
2,2021-07-08 09:30:00,2021-07-08 10:00:00,2021-07-08 09:30:00,186.0,175.0,162.0,90.0401081308089,119.67911722274538,24.0,-29.639009091936472,0.0,residual,classified,same_daytype_slot,same_daytype_slot,workday,37,True,descriptive,full_ridge_baseline_including_weather_calendar_not_production_only,잔차형
2,2021-07-08 10:30:00,2021-07-08 12:00:00,2021-07-08 11:00:00,201.0,175.0,168.0,81.06476151313659,121.09503857334845,33.0,-40.03027706021186,0.0,residual,classified,same_daytype_slot,same_daytype_slot,workday,43,True,descriptive,full_ridge_baseline_including_weather_calendar_not_production_only,잔차형
2,2021-07-08 13:30:00,2021-07-08 14:45:00,2021-07-08 13:45:00,201.0,175.0,167.5,132.267486879505,126.40765044401245,33.5,5.859836435492539,0.1749204906117176,residual,classified,same_daytype_slot,same_daytype_slot,workday,54,True,descriptive,full_ridge_baseline_including_weather_calendar_not_production_only,잔차형
2,2021-07-08 16:00:00,2021-07-08 16:45:00,2021-07-08 16:45:00,186.0,175.0,152.0,128.53417735786883,129.21213691365367,34.0,-0.6779595557848381,0.0,residual,classified,same_daytype_slot,same_daytype_slot,workday,66,True,descriptive,full_ridge_baseline_including_weather_calendar_not_production_only,잔차형
2,2021-07-09 08:45:00,2021-07-09 09:00:00,2021-07-09 08:45:00,188.0,175.0,167.0,93.09655520222336,110.54919255472066,21.0,-17.452637352497305,0.0,residual,classified,same_daytype_slot,same_daytype_slot,workday,34,True,descriptive,full_ridge_baseline_including_weather_calendar_not_production_only,잔차형
2,2021-07-09 11:00:00,2021-07-09 11:00:00,2021-07-09 11:00:00,176.0,175.0,168.0,123.23382861896198,121.09503857334845,8.0,2.1387900456135327,0.2673487557016916,mixed,classified,same_daytype_slot,same_daytype_slot,workday,43,True,descriptive,full_ridge_baseline_including_weather_calendar_not_production_only,혼합형
2,2021-07-09 11:45:00,2021-07-09 11:45:00,2021-07-09 11:45:00,176.0,175.0,167.0,105.63250929207925,127.08155252673896,9.0,-21.44904323465971,0.0,residual,classified,same_daytype_slot,same_daytype_slot,workday,46,True,descriptive,full_ridge_baseline_including_weather_calendar_not_production_only,잔차형
2,2021-07-09 13:30:00,2021-07-09 13:45:00,2021-07-09 13:30:00,186.0,175.0,164.0,108.58761945741024,126.57132632835405,22.0,-17.983706870943806,0.0,residual,classified,same_daytype_slot,same_daytype_slot,workday,53,True,descriptive,full_ridge_baseline_including_weather_calendar_not_production_only,잔차형
2,2021-07-09 14:30:00,2021-07-09 15:00:00,2021-07-09 15:00:00,192.0,175.0,163.0,135.17206665642743,125.84039677549342,29.0,9.331669880934015,0.3217817200322074,mixed,classified,same_daytype_slot,same_daytype_slot,workday,59,True,descriptive,full_ridge_baseline_including_weather_calendar_not_production_only,혼합형
2,2021-07-09 15:45:00,2021-07-09 16:15:00,2021-07-09 16:00:00,188.0,175.0,157.0,100.3613186097129,118.74380170612386,31.0,-18.382483096410965,0.0,residual,classified,same_daytype_slot,same_daytype_slot,workday,63,True,descriptive,full_ridge_baseline_including_weather_calendar_not_production_only,잔차형
2,2021-07-12 08:30:00,2021-07-12 10:00:00,2021-07-12 08:45:00,198.0,175.0,167.0,89.37832967574646,110.54919255472066,31.0,-21.170862878974205,0.0,residual,classified,same_daytype_slot,same_daytype_slot,workday,34,True,descriptive,full_ridge_baseline_including_weather_calendar_not_production_only,잔차형
2,2021-07-12 10:30:00,2021-07-12 12:00:00,2021-07-12 11:15:00,188.0,175.0,165.0,99.72246788033732,126.50953554812054,23.0,-26.78706766778322,0.0,residual,classified,same_daytype_slot,same_daytype_slot,workday,44,True,descriptive,full_ridge_baseline_including_weather_calendar_not_production_only,잔차형
2,2021-07-12 13:45:00,2021-07-12 13:45:00,2021-07-12 13:45:00,178.0,175.0,167.5,90.41627182457555,126.40765044401245,10.5,-35.9913786194369,0.0,residual,classified,same_daytype_slot,same_daytype_slot,workday,54,True,descriptive,full_ridge_baseline_including_weather_calendar_not_production_only,잔차형
2,2021-07-12 14:15:00,2021-07-12 15:00:00,2021-07-12 15:00:00,190.0,175.0,163.0,189.03704856337512,125.84039677549342,27.0,63.196651787881706,1.0,production_explained,classified,same_daytype_slot,same_daytype_slot,workday,59,True,descriptive,full_ridge_baseline_including_weather_calendar_not_production_only,생산 기인형(전체 기준선 설명형; 생산 단독 귀속 아님)
2,2021-07-12 15:45:00,2021-07-12 16:15:00,2021-07-12 16:00:00,188.0,175.0,157.0,97.42881602588592,118.74380170612386,31.0,-21.31498568023794,0.0,residual,classified,same_daytype_slot,same_daytype_slot,workday,63,True,descriptive,full_ridge_baseline_including_weather_calendar_not_production_only,잔차형
2,2021-07-12 16:45:00,2021-07-12 17:00:00,2021-07-12 16:45:00,177.0,175.0,152.0,102.81098367322129,129.21213691365367,25.0,-26.40115324043238,0.0,residual,classified,same_daytype_slot,same_daytype_slot,workday,66,True,descriptive,full_ridge_baseline_including_weather_calendar_not_production_only,잔차형
2,2021-07-23 08:30:00,2021-07-23 10:00:00,2021-07-23 08:30:00,202.0,175.0,172.0,91.63879200485785,109.8138731173668,30.0,-18.17508111250895,0.0,residual,classified,same_daytype_slot,same_daytype_slot,workday,33,True,descriptive,full_ridge_baseline_including_weather_calendar_not_production_only,잔차형
2,2021-07-23 10:30:00,2021-07-23 12:00:00,2021-07-23 11:45:00,199.0,175.0,167.0,111.26056599671475,127.08155252673896,32.0,-15.820986530024214,0.0,residual,classified,same_daytype_slot,same_daytype_slot,workday,46,True,descriptive,full_ridge_baseline_including_weather_calendar_not_production_only,잔차형
2,2021-07-23 13:30:00,2021-07-23 15:00:00,2021-07-23 13:30:00,192.0,175.0,164.0,92.23677853288305,126.57132632835405,28.0,-34.334547795470996,0.0,residual,classified,same_daytype_slot,same_daytype_slot,workday,53,True,descriptive,full_ridge_baseline_including_weather_calendar_not_production_only,잔차형
2,2021-07-23 15:45:00,2021-07-23 17:00:00,2021-07-23 16:00:00,206.0,175.0,157.0,89.18732675593371,118.74380170612386,49.0,-29.55647495019015,0.0,residual,classified,same_daytype_slot,same_daytype_slot,workday,63,True,descriptive,full_ridge_baseline_including_weather_calendar_not_production_only,잔차형
2,2021-07-23 18:00:00,2021-07-23 18:00:00,2021-07-23 18:00:00,178.0,175.0,152.0,76.75758744418692,103.97526825490931,26.0,-27.217680810722385,0.0,residual,classified,same_daytype_slot,same_daytype_slot,workday,71,True,descriptive,full_ridge_baseline_including_weather_calendar_not_production_only,잔차형
2,2021-07-23 19:00:00,2021-07-23 19:00:00,2021-07-23 19:00:00,176.0,175.0,145.0,101.93989163528403,113.64104606842844,31.0,-11.70115443314441,0.0,residual,classified,same_daytype_slot,same_daytype_slot,workday,75,True,descriptive,full_ridge_baseline_including_weather_calendar_not_production_only,잔차형
2,2021-07-26 08:15:00,2021-07-26 10:00:00,2021-07-26 08:30:00,217.0,175.0,172.0,92.41415782616579,109.8138731173668,45.0,-17.399715291201005,0.0,residual,classified,same_daytype_slot,same_daytype_slot,workday,33,True,descriptive,full_ridge_baseline_including_weather_calendar_not_production_only,잔차형
2,2021-07-26 10:30:00,2021-07-26 12:00:00,2021-07-26 11:00:00,207.0,175.0,168.0,104.68601206647963,121.09503857334845,39.0,-16.409026506868813,0.0,residual,classified,same_daytype_slot,same_daytype_slot,workday,43,True,descriptive,full_ridge_baseline_including_weather_calendar_not_production_only,잔차형
2,2021-07-26 13:30:00,2021-07-26 13:45:00,2021-07-26 13:45:00,180.0,175.0,167.5,121.04847234586663,126.40765044401245,12.5,-5.359178098145819,0.0,residual,classified,same_daytype_slot,same_daytype_slot,workday,54,True,descriptive,full_ridge_baseline_including_weather_calendar_not_production_only,잔차형
2,2021-07-26 14:15:00,2021-07-26 15:00:00,2021-07-26 14:45:00,199.0,175.0,161.0,92.3993794352388,126.25418230394834,38.0,-33.85480286870954,0.0,residual,classified,same_daytype_slot,same_daytype_slot,workday,58,True,descriptive,full_ridge_baseline_including_weather_calendar_not_production_only,잔차형
2,2021-07-26 15:45:00,2021-07-26 16:00:00,2021-07-26 15:45:00,180.0,175.0,161.0,130.7642742541961,119.32719144700518,19.0,11.437082807190919,0.6019517266942589,production_explained,classified,same_daytype_slot,same_daytype_slot,workday,62,True,descriptive,full_ridge_baseline_including_weather_calendar_not_production_only,생산 기인형(전체 기준선 설명형; 생산 단독 귀속 아님)
2,2021-07-26 16:45:00,2021-07-26 16:45:00,2021-07-26 16:45:00,177.0,175.0,152.0,103.68564378597299,129.21213691365367,25.0,-25.52649312768068,0.0,residual,classified,same_daytype_slot,same_daytype_slot,workday,66,True,descriptive,full_ridge_baseline_including_weather_calendar_not_production_only,잔차형
2,2021-07-26 18:15:00,2021-07-26 18:30:00,2021-07-26 18:15:00,186.0,175.0,150.0,101.54788747340115,116.09766744141078,36.0,-14.54977996800963,0.0,residual,classified,same_daytype_slot,same_daytype_slot,workday,72,True,descriptive,full_ridge_baseline_including_weather_calendar_not_production_only,잔차형
2,2021-07-26 19:30:00,2021-07-26 19:30:00,2021-07-26 19:30:00,177.0,175.0,136.0,152.384942922429,131.72230312503444,41.0,20.662639797394547,0.5039668243266963,production_explained,classified,same_daytype_slot,same_daytype_slot,workday,77,True,descriptive,full_ridge_baseline_including_weather_calendar_not_production_only,생산 기인형(전체 기준선 설명형; 생산 단독 귀속 아님)
2,2021-07-27 08:15:00,2021-07-27 09:00:00,2021-07-27 08:30:00,207.0,175.0,172.0,119.06434838095926,109.8138731173668,35.0,9.250475263592463,0.26429929324549895,mixed,classified,same_daytype_slot,same_daytype_slot,workday,33,True,descriptive,full_ridge_baseline_including_weather_calendar_not_production_only,혼합형
2,2021-07-27 09:45:00,2021-07-27 10:00:00,2021-07-27 10:00:00,192.0,175.0,166.0,89.37647567295546,120.87302541312187,26.0,-31.4965497401664,0.0,residual,classified,same_daytype_slot,same_daytype_slot,workday,39,True,descriptive,full_ridge_baseline_including_weather_calendar_not_production_only,잔차형
2,2021-07-27 10:30:00,2021-07-27 12:00:00,2021-07-27 11:45:00,211.0,175.0,167.0,96.06253568851072,127.08155252673896,44.0,-31.01901683822824,0.0,residual,classified,same_daytype_slot,same_daytype_slot,workday,46,True,descriptive,full_ridge_baseline_including_weather_calendar_not_production_only,잔차형
2,2021-07-27 13:30:00,2021-07-27 15:00:00,2021-07-27 14:45:00,199.0,175.0,161.0,115.66243464194632,126.25418230394834,38.0,-10.591747662002021,0.0,residual,classified,same_daytype_slot,same_daytype_slot,workday,58,True,descriptive,full_ridge_baseline_including_weather_calendar_not_production_only,잔차형
2,2021-07-27 15:45:00,2021-07-27 17:00:00,2021-07-27 16:00:00,201.0,175.0,157.0,104.58129412345846,118.74380170612386,44.0,-14.162507582665398,0.0,residual,classified,same_daytype_slot,same_daytype_slot,workday,63,True,descriptive,full_ridge_baseline_including_weather_calendar_not_production_only,잔차형
2,2021-07-27 18:00:00,2021-07-27 18:00:00,2021-07-27 18:00:00,184.0,175.0,152.0,81.36953472180784,103.97526825490931,32.0,-22.60573353310147,0.0,residual,classified,same_daytype_slot,same_daytype_slot,workday,71,True,descriptive,full_ridge_baseline_including_weather_calendar_not_production_only,잔차형
2,2021-07-27 19:45:00,2021-07-27 19:45:00,2021-07-27 19:45:00,180.0,175.0,131.0,148.63328893141755,130.91718760551964,49.0,17.71610132589791,0.3615530882836308,mixed,classified,same_daytype_slot,same_daytype_slot,workday,78,True,descriptive,full_ridge_baseline_including_weather_calendar_not_production_only,혼합형
2,2021-07-28 08:15:00,2021-07-28 10:00:00,2021-07-28 09:00:00,204.0,175.0,173.0,120.77562995619874,111.25896880912754,31.0,9.516661147071204,0.3069890692603614,mixed,classified,same_daytype_slot,same_daytype_slot,workday,35,True,descriptive,full_ridge_baseline_including_weather_calendar_not_production_only,혼합형
2,2021-07-28 10:30:00,2021-07-28 12:00:00,2021-07-28 12:00:00,212.0,175.0,168.0,125.9565555549044,127.29084957622791,44.0,-1.3342940213235153,0.0,residual,classified,same_daytype_slot,same_daytype_slot,workday,47,True,descriptive,full_ridge_baseline_including_weather_calendar_not_production_only,잔차형
2,2021-07-28 13:15:00,2021-07-28 15:00:00,2021-07-28 14:45:00,203.0,175.0,161.0,101.09005316671768,126.25418230394834,42.0,-25.16412913723066,0.0,residual,classified,same_daytype_slot,same_daytype_slot,workday,58,True,descriptive,full_ridge_baseline_including_weather_calendar_not_production_only,잔차형
2,2021-07-28 15:45:00,2021-07-28 16:30:00,2021-07-28 15:45:00,187.0,175.0,161.0,81.44360925543889,119.32719144700518,26.0,-37.88358219156629,0.0,residual,classified,same_daytype_slot,same_daytype_slot,workday,62,True,descriptive,full_ridge_baseline_including_weather_calendar_not_production_only,잔차형
2,2021-07-28 18:00:00,2021-07-28 19:00:00,2021-07-28 18:00:00,190.0,175.0,152.0,83.38523148238629,103.97526825490931,38.0,-20.59003677252302,0.0,residual,classified,same_daytype_slot,same_daytype_slot,workday,71,True,descriptive,full_ridge_baseline_including_weather_calendar_not_production_only,잔차형
2,2021-07-29 08:30:00,2021-07-29 10:00:00,2021-07-29 09:45:00,205.0,175.0,165.0,92.01286914314707,120.29452977345548,40.0,-28.28166063030841,0.0,residual,classified,same_daytype_slot,same_daytype_slot,workday,38,True,descriptive,full_ridge_baseline_including_weather_calendar_not_production_only,잔차형
2,2021-07-29 10:30:00,2021-07-29 12:00:00,2021-07-29 12:00:00,211.0,175.0,168.0,104.65895565119047,127.29084957622791,43.0,-22.631893925037446,0.0,residual,classified,same_daytype_slot,same_daytype_slot,workday,47,True,descriptive,full_ridge_baseline_including_weather_calendar_not_production_only,잔차형
2,2021-07-29 13:30:00,2021-07-29 14:00:00,2021-07-29 13:45:00,206.0,175.0,167.5,98.46313814124937,126.40765044401245,38.5,-27.944512302763073,0.0,residual,classified,same_daytype_slot,same_daytype_slot,workday,54,True,descriptive,full_ridge_baseline_including_weather_calendar_not_production_only,잔차형
2,2021-07-29 14:30:00,2021-07-29 15:00:00,2021-07-29 15:00:00,201.0,175.0,163.0,135.14093493245093,125.84039677549342,38.0,9.300538156957515,0.24475100413046091,mixed,classified,same_daytype_slot,same_daytype_slot,workday,59,True,descriptive,full_ridge_baseline_including_weather_calendar_not_production_only,혼합형
2,2021-07-29 15:45:00,2021-07-29 16:00:00,2021-07-29 15:45:00,186.0,175.0,161.0,114.39100641319936,119.32719144700518,25.0,-4.936185033805813,0.0,residual,classified,same_daytype_slot,same_daytype_slot,workday,62,True,descriptive,full_ridge_baseline_including_weather_calendar_not_production_only,잔차형
2,2021-07-29 18:45:00,2021-07-29 19:00:00,2021-07-29 18:45:00,180.0,175.0,144.0,189.12827601988465,114.46262309997523,36.0,74.66565291990942,1.0,production_explained,classified,same_daytype_slot,same_daytype_slot,workday,74,True,descriptive,full_ridge_baseline_including_weather_calendar_not_production_only,생산 기인형(전체 기준선 설명형; 생산 단독 귀속 아님)
2,2021-07-29 19:45:00,2021-07-29 19:45:00,2021-07-29 19:45:00,181.0,175.0,131.0,119.12297500142037,130.91718760551964,50.0,-11.794212604099272,0.0,residual,classified,same_daytype_slot,same_daytype_slot,workday,78,True,descriptive,full_ridge_baseline_including_weather_calendar_not_production_only,잔차형
2,2021-07-30 08:15:00,2021-07-30 10:00:00,2021-07-30 09:00:00,204.0,175.0,173.0,87.1935076480288,111.25896880912754,31.0,-24.06546116109874,0.0,residual,classified,same_daytype_slot,same_daytype_slot,workday,35,True,descriptive,full_ridge_baseline_including_weather_calendar_not_production_only,잔차형
2,2021-07-30 10:30:00,2021-07-30 12:00:00,2021-07-30 12:00:00,212.0,175.0,168.0,87.82660259954534,127.29084957622791,44.0,-39.464246976682574,0.0,residual,classified,same_daytype_slot,same_daytype_slot,workday,47,True,descriptive,full_ridge_baseline_including_weather_calendar_not_production_only,잔차형
2,2021-07-30 13:15:00,2021-07-30 15:00:00,2021-07-30 14:45:00,203.0,175.0,161.0,85.75171333180913,126.25418230394834,42.0,-40.50246897213921,0.0,residual,classified,same_daytype_slot,same_daytype_slot,workday,58,True,descriptive,full_ridge_baseline_including_weather_calendar_not_production_only,잔차형
2,2021-07-30 15:45:00,2021-07-30 16:30:00,2021-07-30 15:45:00,187.0,175.0,161.0,74.59352696618694,119.32719144700518,26.0,-44.733664480818234,0.0,residual,classified,same_daytype_slot,same_daytype_slot,workday,62,True,descriptive,full_ridge_baseline_including_weather_calendar_not_production_only,잔차형
2,2021-07-30 18:00:00,2021-07-30 19:00:00,2021-07-30 18:00:00,190.0,175.0,152.0,56.996916137690505,103.97526825490931,38.0,-46.978352117218805,0.0,residual,classified,same_daytype_slot,same_daytype_slot,workday,71,True,descriptive,full_ridge_baseline_including_weather_calendar_not_production_only,잔차형
2,2021-08-09 08:30:00,2021-08-09 09:30:00,2021-08-09 08:45:00,215.0,175.0,167.0,106.65300989128959,110.54919255472066,48.0,-3.8961826634310768,0.0,residual,classified,same_daytype_slot,same_daytype_slot,workday,34,True,descriptive,full_ridge_baseline_including_weather_calendar_not_production_only,잔차형
