fold,week_start,slot,eligible_dates,events,rate,selected_fold_slot
1,2021-06-14,36,5,0,0.0,False
1,2021-06-21,36,5,0,0.0,False
1,2021-05-24,37,1,0,0.0,False
1,2021-05-31,37,5,0,0.0,False
1,2021-06-07,37,5,0,0.0,False
1,2021-06-14,37,5,0,0.0,False
1,2021-06-21,37,5,0,0.0,False
1,2021-05-24,38,1,0,0.0,False
1,2021-05-31,38,5,0,0.0,False
1,2021-06-07,38,5,0,0.0,False
1,2021-06-14,38,5,0,0.0,False
1,2021-06-21,38,5,0,0.0,False
1,2021-05-24,39,1,0,0.0,False
1,2021-05-31,39,5,0,0.0,False
1,2021-06-07,39,5,0,0.0,False
1,2021-06-14,39,5,0,0.0,False
1,2021-06-21,39,5,0,0.0,False
1,2021-05-24,40,1,0,0.0,False
1,2021-05-31,40,5,0,0.0,False
1,2021-06-07,40,5,0,0.0,False
1,2021-06-14,40,5,0,0.0,False
1,2021-06-21,40,5,0,0.0,False
1,2021-05-24,41,1,0,0.0,False
1,2021-05-31,41,5,0,0.0,False
1,2021-06-07,41,5,0,0.0,False
1,2021-06-14,41,5,0,0.0,False
1,2021-06-21,41,5,0,0.0,False
1,2021-05-24,42,1,0,0.0,False
1,2021-05-31,42,5,0,0.0,False
1,2021-06-07,42,5,0,0.0,False
1,2021-06-14,42,5,0,0.0,False
1,2021-06-21,42,5,0,0.0,False
1,2021-05-24,43,1,0,0.0,False
1,2021-05-31,43,5,0,0.0,False
1,2021-06-07,43,5,0,0.0,False
1,2021-06-14,43,5,0,0.0,False
1,2021-06-21,43,5,0,0.0,False
1,2021-05-24,44,1,0,0.0,False
1,2021-05-31,44,5,0,0.0,False
1,2021-06-07,44,5,0,0.0,False
1,2021-06-14,44,5,0,0.0,False
1,2021-06-21,44,5,0,0.0,False
1,2021-05-24,45,1,0,0.0,False
1,2021-05-31,45,5,0,0.0,False
1,2021-06-07,45,5,0,0.0,False
1,2021-06-14,45,5,0,0.0,False
1,2021-06-21,45,5,0,0.0,False
1,2021-05-24,46,1,0,0.0,False
1,2021-05-31,46,5,0,0.0,False
1,2021-06-07,46,5,0,0.0,False
1,2021-06-14,46,5,0,0.0,False
1,2021-06-21,46,5,0,0.0,False
1,2021-05-24,47,1,0,0.0,False
1,2021-05-31,47,5,0,0.0,False
1,2021-06-07,47,5,0,0.0,False
1,2021-06-14,47,5,0,0.0,False
1,2021-06-21,47,5,0,0.0,False
1,2021-05-24,48,1,0,0.0,False
1,2021-05-31,48,5,0,0.0,False
1,2021-06-07,48,5,0,0.0,False
1,2021-06-14,48,5,0,0.0,False
1,2021-06-21,48,5,0,0.0,False
1,2021-05-24,49,1,0,0.0,False
1,2021-05-31,49,5,0,0.0,False
1,2021-06-07,49,5,0,0.0,False
1,2021-06-14,49,5,0,0.0,False
1,2021-06-21,49,5,0,0.0,False
1,2021-05-24,50,1,0,0.0,False
1,2021-05-31,50,5,0,0.0,False
1,2021-06-07,50,5,0,0.0,False
1,2021-06-14,50,5,0,0.0,False
1,2021-06-21,50,5,0,0.0,False
1,2021-05-24,51,1,0,0.0,False
1,2021-05-31,51,5,0,0.0,False
1,2021-06-07,51,5,0,0.0,False
1,2021-06-14,51,5,0,0.0,False
1,2021-06-21,51,5,0,0.0,False
1,2021-05-24,52,1,0,0.0,False
1,2021-05-31,52,5,0,0.0,False
1,2021-06-07,52,5,0,0.0,False
1,2021-06-14,52,5,0,0.0,False
1,2021-06-21,52,5,0,0.0,False
1,2021-05-24,53,1,0,0.0,False
1,2021-05-31,53,5,0,0.0,False
1,2021-06-07,53,5,0,0.0,False
1,2021-06-14,53,5,0,0.0,False
1,2021-06-21,53,5,0,0.0,False
1,2021-05-24,54,1,0,0.0,False
1,2021-05-31,54,5,0,0.0,False
1,2021-06-07,54,5,0,0.0,False
1,2021-06-14,54,5,0,0.0,False
1,2021-06-21,54,5,0,0.0,False
1,2021-05-24,55,1,0,0.0,False
1,2021-05-31,55,5,0,0.0,False
1,2021-06-07,55,5,0,0.0,False
1,2021-06-14,55,5,0,0.0,False
1,2021-06-21,55,5,0,0.0,False
1,2021-05-24,56,1,0,0.0,False
1,2021-05-31,56,5,0,0.0,False
1,2021-06-07,56,5,0,0.0,False
1,2021-06-14,56,5,0,0.0,False
1,2021-06-21,56,5,0,0.0,False
1,2021-05-24,57,1,0,0.0,False
1,2021-05-31,57,5,0,0.0,False
1,2021-06-07,57,5,0,0.0,False
1,2021-06-14,57,5,0,0.0,False
1,2021-06-21,57,5,0,0.0,False
1,2021-05-24,58,1,0,0.0,False
1,2021-05-31,58,5,0,0.0,False
1,2021-06-07,58,5,0,0.0,False
1,2021-06-14,58,5,0,0.0,False
1,2021-06-21,58,5,0,0.0,False
1,2021-05-24,59,1,0,0.0,False
1,2021-05-31,59,5,0,0.0,False
1,2021-06-07,59,5,0,0.0,False
1,2021-06-14,59,5,0,0.0,False
1,2021-06-21,59,5,0,0.0,False
1,2021-05-24,60,1,0,0.0,False
1,2021-05-31,60,5,0,0.0,False
1,2021-06-07,60,5,0,0.0,False
1,2021-06-14,60,5,0,0.0,False
1,2021-06-21,60,5,0,0.0,False
1,2021-05-24,61,1,0,0.0,False
1,2021-05-31,61,5,0,0.0,False
1,2021-06-07,61,5,0,0.0,False
1,2021-06-14,61,5,0,0.0,False
1,2021-06-21,61,5,0,0.0,False
1,2021-05-24,62,1,0,0.0,False
1,2021-05-31,62,5,0,0.0,False
1,2021-06-07,62,5,0,0.0,False
1,2021-06-14,62,5,0,0.0,False
1,2021-06-21,62,5,0,0.0,False
1,2021-05-24,63,1,0,0.0,False
1,2021-05-31,63,5,0,0.0,False
1,2021-06-07,63,5,0,0.0,False
1,2021-06-14,63,5,0,0.0,False
1,2021-06-21,63,5,0,0.0,False
1,2021-05-24,64,1,0,0.0,False
1,2021-05-31,64,5,0,0.0,False
1,2021-06-07,64,5,0,0.0,False
1,2021-06-14,64,5,0,0.0,False
1,2021-06-21,64,5,0,0.0,False
1,2021-05-24,65,1,0,0.0,False
1,2021-05-31,65,5,0,0.0,False
1,2021-06-07,65,5,0,0.0,False
1,2021-06-14,65,5,0,0.0,False
1,2021-06-21,65,5,0,0.0,False
1,2021-05-24,66,1,0,0.0,False
1,2021-05-31,66,5,0,0.0,False
1,2021-06-07,66,5,0,0.0,False
1,2021-06-14,66,5,0,0.0,False
1,2021-06-21,66,5,0,0.0,False
1,2021-05-24,67,1,0,0.0,False
1,2021-05-31,67,5,0,0.0,False
1,2021-06-07,67,5,0,0.0,False
1,2021-06-14,67,5,0,0.0,False
1,2021-06-21,67,5,0,0.0,False
1,2021-05-24,68,1,0,0.0,False
1,2021-05-31,68,5,0,0.0,False
1,2021-06-07,68,5,0,0.0,False
1,2021-06-14,68,5,0,0.0,False
1,2021-06-21,68,5,0,0.0,False
1,2021-05-24,69,1,0,0.0,False
1,2021-05-31,69,5,0,0.0,False
1,2021-06-07,69,5,0,0.0,False
1,2021-06-14,69,5,0,0.0,False
1,2021-06-21,69,5,0,0.0,False
1,2021-05-24,70,1,0,0.0,False
1,2021-05-31,70,5,0,0.0,False
1,2021-06-07,70,5,0,0.0,False
1,2021-06-14,70,5,0,0.0,False
1,2021-06-21,70,5,0,0.0,False
1,2021-05-24,71,1,0,0.0,False
1,2021-05-31,71,5,0,0.0,False
1,2021-06-07,71,5,0,0.0,False
1,2021-06-14,71,5,0,0.0,False
1,2021-06-21,71,5,0,0.0,False
1,2021-05-24,72,1,0,0.0,False
1,2021-05-31,72,5,0,0.0,False
1,2021-06-07,72,5,0,0.0,False
1,2021-06-14,72,5,0,0.0,False
1,2021-06-21,72,5,0,0.0,False
1,2021-05-24,73,1,0,0.0,False
1,2021-05-31,73,5,0,0.0,False
1,2021-06-07,73,5,0,0.0,False
1,2021-06-14,73,5,0,0.0,False
1,2021-06-21,73,5,0,0.0,False
1,2021-05-24,74,1,0,0.0,False
1,2021-05-31,74,5,0,0.0,False
1,2021-06-07,74,5,0,0.0,False
1,2021-06-14,74,5,0,0.0,False
1,2021-06-21,74,5,0,0.0,False
1,2021-05-24,75,1,0,0.0,False
1,2021-05-31,75,5,0,0.0,False
1,2021-06-07,75,5,0,0.0,False
1,2021-06-14,75,5,0,0.0,False
1,2021-06-21,75,5,0,0.0,False
1,2021-05-24,76,1,0,0.0,False
1,2021-05-31,76,5,0,0.0,False
1,2021-06-07,76,5,0,0.0,False
1,2021-06-14,76,5,0,0.0,False
1,2021-06-21,76,5,0,0.0,False
1,2021-05-24,77,1,0,0.0,False
1,2021-05-31,77,5,0,0.0,False
1,2021-06-07,77,5,0,0.0,False
1,2021-06-14,77,5,0,0.0,False
1,2021-06-21,77,5,0,0.0,False
1,2021-05-24,78,1,0,0.0,False
1,2021-05-31,78,5,0,0.0,False
1,2021-06-07,78,5,0,0.0,False
1,2021-06-14,78,5,0,0.0,False
1,2021-06-21,78,5,0,0.0,False
1,2021-05-24,79,1,0,0.0,False
1,2021-05-31,79,5,0,0.0,False
1,2021-06-07,79,5,0,0.0,False
1,2021-06-14,79,5,0,0.0,False
1,2021-06-21,79,5,0,0.0,False
1,2021-05-24,80,1,0,0.0,False
1,2021-05-31,80,5,0,0.0,False
1,2021-06-07,80,5,0,0.0,False
1,2021-06-14,80,5,0,0.0,False
1,2021-06-21,80,5,0,0.0,False
1,2021-05-24,81,1,0,0.0,False
1,2021-05-31,81,5,0,0.0,False
1,2021-06-07,81,5,0,0.0,False
1,2021-06-14,81,5,0,0.0,False
1,2021-06-21,81,5,0,0.0,False
1,2021-05-24,82,1,0,0.0,False
1,2021-05-31,82,5,0,0.0,False
1,2021-06-07,82,5,0,0.0,False
1,2021-06-14,82,5,0,0.0,False
1,2021-06-21,82,5,0,0.0,False
1,2021-05-24,83,1,0,0.0,False
1,2021-05-31,83,5,0,0.0,False
1,2021-06-07,83,5,0,0.0,False
1,2021-06-14,83,5,0,0.0,False
1,2021-06-21,83,5,0,0.0,False
1,2021-05-24,84,1,0,0.0,False
1,2021-05-31,84,5,0,0.0,False
1,2021-06-07,84,5,0,0.0,False
1,2021-06-14,84,5,0,0.0,False
1,2021-06-21,84,5,0,0.0,False
1,2021-05-24,85,1,0,0.0,False
1,2021-05-31,85,5,0,0.0,False
1,2021-06-07,85,5,0,0.0,False
1,2021-06-14,85,5,0,0.0,False
1,2021-06-21,85,5,0,0.0,False
1,2021-05-24,86,1,0,0.0,False
1,2021-05-31,86,5,0,0.0,False
1,2021-06-07,86,5,0,0.0,False
1,2021-06-14,86,5,0,0.0,False
1,2021-06-21,86,5,0,0.0,False
1,2021-05-24,87,1,0,0.0,False
1,2021-05-31,87,5,0,0.0,False
1,2021-06-07,87,5,0,0.0,False
1,2021-06-14,87,5,0,0.0,False
1,2021-06-21,87,5,0,0.0,False
1,2021-05-24,88,1,0,0.0,False
1,2021-05-31,88,5,0,0.0,False
1,2021-06-07,88,5,0,0.0,False
1,2021-06-14,88,5,0,0.0,False
1,2021-06-21,88,5,0,0.0,False
1,2021-05-24,89,1,0,0.0,False
1,2021-05-31,89,5,0,0.0,False
1,2021-06-07,89,5,0,0.0,False
1,2021-06-14,89,5,0,0.0,False
1,2021-06-21,89,5,0,0.0,False
1,2021-05-24,90,1,0,0.0,False
1,2021-05-31,90,5,0,0.0,False
1,2021-06-07,90,5,0,0.0,False
1,2021-06-14,90,5,0,0.0,False
1,2021-06-21,90,5,0,0.0,False
1,2021-05-24,91,1,0,0.0,False
1,2021-05-31,91,5,0,0.0,False
1,2021-06-07,91,5,0,0.0,False
1,2021-06-14,91,5,0,0.0,False
1,2021-06-21,91,5,0,0.0,False
1,2021-05-24,92,1,0,0.0,False
1,2021-05-31,92,5,0,0.0,False
1,2021-06-07,92,5,0,0.0,False
1,2021-06-14,92,5,0,0.0,False
1,2021-06-21,92,5,0,0.0,False
1,2021-05-24,93,1,0,0.0,False
1,2021-05-31,93,5,0,0.0,False
1,2021-06-07,93,5,0,0.0,False
1,2021-06-14,93,5,0,0.0,False
1,2021-06-21,93,5,0,0.0,False
1,2021-05-24,94,1,0,0.0,False
1,2021-05-31,94,5,0,0.0,False
1,2021-06-07,94,5,0,0.0,False
1,2021-06-14,94,5,0,0.0,False
1,2021-06-21,94,5,0,0.0,False
1,2021-05-24,95,1,0,0.0,False
1,2021-05-31,95,5,0,0.0,False
1,2021-06-07,95,5,0,0.0,False
1,2021-06-14,95,5,0,0.0,False
1,2021-06-21,95,5,0,0.0,False
2,2021-07-05,0,3,0,0.0,False
2,2021-07-12,0,2,0,0.0,False
2,2021-07-19,0,1,0,0.0,False
2,2021-07-26,0,5,0,0.0,False
2,2021-08-02,0,5,0,0.0,False
2,2021-08-09,0,1,0,0.0,False
2,2021-07-05,1,3,0,0.0,False
2,2021-07-12,1,1,0,0.0,False
2,2021-07-19,1,1,0,0.0,False
2,2021-07-26,1,5,0,0.0,False
2,2021-08-02,1,5,0,0.0,False
2,2021-08-09,1,1,0,0.0,False
2,2021-07-05,2,3,0,0.0,False
2,2021-07-12,2,1,0,0.0,False
2,2021-07-19,2,1,0,0.0,False
2,2021-07-26,2,5,0,0.0,False
2,2021-08-02,2,5,0,0.0,False
2,2021-08-09,2,1,0,0.0,False
2,2021-07-05,3,3,0,0.0,False
2,2021-07-12,3,1,0,0.0,False
2,2021-07-19,3,1,0,0.0,False
2,2021-07-26,3,5,0,0.0,False
2,2021-08-02,3,5,0,0.0,False
2,2021-08-09,3,1,0,0.0,False
2,2021-07-05,4,3,0,0.0,False
2,2021-07-12,4,1,0,0.0,False
2,2021-07-19,4,1,0,0.0,False
2,2021-07-26,4,5,0,0.0,False
2,2021-08-02,4,5,0,0.0,False
2,2021-08-09,4,1,0,0.0,False
2,2021-07-05,5,3,0,0.0,True
2,2021-07-12,5,1,0,0.0,True
2,2021-07-19,5,1,0,0.0,True
2,2021-07-26,5,5,1,0.2,True
2,2021-08-02,5,5,0,0.0,True
2,2021-08-09,5,1,0,0.0,True
2,2021-07-05,6,3,0,0.0,False
2,2021-07-12,6,1,0,0.0,False
2,2021-07-19,6,1,0,0.0,False
2,2021-07-26,6,5,0,0.0,False
2,2021-08-02,6,5,0,0.0,False
2,2021-08-09,6,1,0,0.0,False
2,2021-07-05,7,3,0,0.0,False
2,2021-07-12,7,1,0,0.0,False
2,2021-07-19,7,1,0,0.0,False
2,2021-07-26,7,5,0,0.0,False
2,2021-08-02,7,5,0,0.0,False
2,2021-08-09,7,1,0,0.0,False
2,2021-07-05,8,3,0,0.0,False
2,2021-07-12,8,1,0,0.0,False
2,2021-07-19,8,1,0,0.0,False
2,2021-07-26,8,5,0,0.0,False
2,2021-08-02,8,5,0,0.0,False
2,2021-08-09,8,1,0,0.0,False
2,2021-07-05,9,3,0,0.0,False
2,2021-07-12,9,1,0,0.0,False
2,2021-07-19,9,1,0,0.0,False
2,2021-07-26,9,5,0,0.0,False
2,2021-08-02,9,5,0,0.0,False
2,2021-08-09,9,1,0,0.0,False
2,2021-07-05,10,3,0,0.0,False
2,2021-07-12,10,1,0,0.0,False
2,2021-07-19,10,1,0,0.0,False
2,2021-07-26,10,5,0,0.0,False
2,2021-08-02,10,5,0,0.0,False
2,2021-08-09,10,1,0,0.0,False
2,2021-07-05,11,3,0,0.0,False
2,2021-07-12,11,1,0,0.0,False
2,2021-07-19,11,1,0,0.0,False
2,2021-07-26,11,5,0,0.0,False
2,2021-08-02,11,5,0,0.0,False
2,2021-08-09,11,1,0,0.0,False
2,2021-07-05,12,3,0,0.0,False
2,2021-07-12,12,1,0,0.0,False
2,2021-07-19,12,1,0,0.0,False
2,2021-07-26,12,5,0,0.0,False
2,2021-08-02,12,5,0,0.0,False
2,2021-08-09,12,1,0,0.0,False
2,2021-07-05,13,3,0,0.0,False
2,2021-07-12,13,1,0,0.0,False
2,2021-07-19,13,1,0,0.0,False
2,2021-07-26,13,5,0,0.0,False
2,2021-08-02,13,5,0,0.0,False
2,2021-08-09,13,1,0,0.0,False
2,2021-07-05,14,3,0,0.0,False
2,2021-07-12,14,1,0,0.0,False
2,2021-07-19,14,1,0,0.0,False
2,2021-07-26,14,5,0,0.0,False
2,2021-08-02,14,5,0,0.0,False
2,2021-08-09,14,1,0,0.0,False
2,2021-07-05,15,3,0,0.0,False
2,2021-07-12,15,1,0,0.0,False
2,2021-07-19,15,1,0,0.0,False
2,2021-07-26,15,5,0,0.0,False
2,2021-08-02,15,5,0,0.0,False
2,2021-08-09,15,1,0,0.0,False
2,2021-07-05,16,3,0,0.0,False
2,2021-07-12,16,1,0,0.0,False
2,2021-07-19,16,1,0,0.0,False
2,2021-07-26,16,5,0,0.0,False
2,2021-08-02,16,5,0,0.0,False
2,2021-08-09,16,1,0,0.0,False
2,2021-07-05,17,3,0,0.0,False
2,2021-07-12,17,1,0,0.0,False
2,2021-07-19,17,1,0,0.0,False
2,2021-07-26,17,5,0,0.0,False
2,2021-08-02,17,5,0,0.0,False
2,2021-08-09,17,1,0,0.0,False
2,2021-07-05,18,3,0,0.0,False
2,2021-07-12,18,1,0,0.0,False
2,2021-07-19,18,1,0,0.0,False
2,2021-07-26,18,5,0,0.0,False
2,2021-08-02,18,5,0,0.0,False
2,2021-08-09,18,1,0,0.0,False
2,2021-07-05,19,3,0,0.0,False
2,2021-07-12,19,1,0,0.0,False
2,2021-07-19,19,1,0,0.0,False
2,2021-07-26,19,5,0,0.0,False
2,2021-08-02,19,5,0,0.0,False
2,2021-08-09,19,1,0,0.0,False
2,2021-07-05,20,3,0,0.0,False
2,2021-07-12,20,1,0,0.0,False
2,2021-07-19,20,1,0,0.0,False
2,2021-07-26,20,5,0,0.0,False
2,2021-08-02,20,5,0,0.0,False
2,2021-08-09,20,1,0,0.0,False
2,2021-07-05,21,3,0,0.0,False
2,2021-07-12,21,1,0,0.0,False
2,2021-07-19,21,1,0,0.0,False
2,2021-07-26,21,5,0,0.0,False
2,2021-08-02,21,5,0,0.0,False
2,2021-08-09,21,1,0,0.0,False
2,2021-07-05,22,3,0,0.0,False
2,2021-07-12,22,1,0,0.0,False
2,2021-07-19,22,1,0,0.0,False
2,2021-07-26,22,5,0,0.0,False
2,2021-08-02,22,5,0,0.0,False
2,2021-08-09,22,1,0,0.0,False
2,2021-07-05,23,3,0,0.0,False
2,2021-07-12,23,1,0,0.0,False
2,2021-07-19,23,1,0,0.0,False
2,2021-07-26,23,5,0,0.0,False
2,2021-08-02,23,5,0,0.0,False
2,2021-08-09,23,1,0,0.0,False
2,2021-07-05,24,3,0,0.0,False
2,2021-07-12,24,1,0,0.0,False
2,2021-07-19,24,1,0,0.0,False
2,2021-07-26,24,5,0,0.0,False
2,2021-08-02,24,5,0,0.0,False
2,2021-08-09,24,1,0,0.0,False
2,2021-07-05,25,3,0,0.0,False
2,2021-07-12,25,1,0,0.0,False
2,2021-07-19,25,1,0,0.0,False
2,2021-07-26,25,5,0,0.0,False
2,2021-08-02,25,5,0,0.0,False
2,2021-08-09,25,1,0,0.0,False
2,2021-07-05,26,3,0,0.0,False
2,2021-07-12,26,1,0,0.0,False
2,2021-07-19,26,1,0,0.0,False
2,2021-07-26,26,5,0,0.0,False
2,2021-08-02,26,5,0,0.0,False
2,2021-08-09,26,1,0,0.0,False
2,2021-07-05,27,3,0,0.0,False
2,2021-07-12,27,1,0,0.0,False
2,2021-07-19,27,1,0,0.0,False
2,2021-07-26,27,5,0,0.0,False
2,2021-08-02,27,5,0,0.0,False
2,2021-08-09,27,1,0,0.0,False
2,2021-07-05,28,3,0,0.0,False
2,2021-07-12,28,1,0,0.0,False
2,2021-07-19,28,1,0,0.0,False
2,2021-07-26,28,5,0,0.0,False
2,2021-08-02,28,5,0,0.0,False
2,2021-08-09,28,1,0,0.0,False
2,2021-07-05,29,3,0,0.0,False
2,2021-07-12,29,1,0,0.0,False
2,2021-07-19,29,1,0,0.0,False
2,2021-07-26,29,5,0,0.0,False
2,2021-08-02,29,5,0,0.0,False
2,2021-08-09,29,1,0,0.0,False
2,2021-07-05,30,3,0,0.0,False
2,2021-07-12,30,1,0,0.0,False
2,2021-07-19,30,1,0,0.0,False
2,2021-07-26,30,5,0,0.0,False
2,2021-08-02,30,5,0,0.0,False
2,2021-08-09,30,1,0,0.0,False
2,2021-07-05,31,3,0,0.0,False
2,2021-07-12,31,1,0,0.0,False
2,2021-07-19,31,1,0,0.0,False
2,2021-07-26,31,5,0,0.0,False
2,2021-08-02,31,5,0,0.0,False
2,2021-08-09,31,1,1,1.0,False
2,2021-07-05,32,3,0,0.0,False
2,2021-07-12,32,1,1,1.0,False
2,2021-07-19,32,1,0,0.0,False
2,2021-07-26,32,5,1,0.2,False
2,2021-08-02,32,5,0,0.0,False
2,2021-08-09,32,1,0,0.0,False
2,2021-07-05,33,3,0,0.0,False
2,2021-07-12,33,1,0,0.0,False
2,2021-07-19,33,1,0,0.0,False
2,2021-07-26,33,5,0,0.0,False
2,2021-08-02,33,5,0,0.0,False
2,2021-08-09,33,1,0,0.0,False
2,2021-07-05,34,3,0,0.0,False
2,2021-07-12,34,1,0,0.0,False
2,2021-07-19,34,1,0,0.0,False
2,2021-07-26,34,5,0,0.0,False
2,2021-08-02,34,5,0,0.0,False
2,2021-08-09,34,1,0,0.0,False
2,2021-07-05,35,3,0,0.0,False
2,2021-07-12,35,1,0,0.0,False
2,2021-07-19,35,1,0,0.0,False
2,2021-07-26,35,5,0,0.0,False
2,2021-08-02,35,5,0,0.0,False
2,2021-08-09,35,1,0,0.0,False
2,2021-07-05,36,3,0,0.0,False
2,2021-07-12,36,1,0,0.0,False
2,2021-07-19,36,1,0,0.0,False
2,2021-07-26,36,5,0,0.0,False
2,2021-08-02,36,5,0,0.0,False
2,2021-08-09,36,1,0,0.0,False
2,2021-07-05,37,3,0,0.0,False
2,2021-07-12,37,1,0,0.0,False
2,2021-07-19,37,1,0,0.0,False
2,2021-07-26,37,5,0,0.0,False
2,2021-08-02,37,5,0,0.0,False
2,2021-08-09,37,1,0,0.0,False
2,2021-07-05,38,3,0,0.0,False
2,2021-07-12,38,1,0,0.0,False
2,2021-07-19,38,1,0,0.0,False
2,2021-07-26,38,5,0,0.0,False
2,2021-08-02,38,5,0,0.0,False
2,2021-08-09,38,1,0,0.0,False
2,2021-07-05,39,3,0,0.0,False
2,2021-07-12,39,1,0,0.0,False
2,2021-07-19,39,1,0,0.0,False
2,2021-07-26,39,5,0,0.0,False
2,2021-08-02,39,5,0,0.0,False
2,2021-08-09,39,0,0,,False
2,2021-07-05,40,3,0,0.0,False
2,2021-07-12,40,1,0,0.0,False
2,2021-07-19,40,1,0,0.0,False
2,2021-07-26,40,5,0,0.0,False
2,2021-08-02,40,5,0,0.0,False
2,2021-08-09,40,0,0,,False
2,2021-07-05,41,3,0,0.0,False
2,2021-07-12,41,1,0,0.0,False
2,2021-07-19,41,1,0,0.0,False
2,2021-07-26,41,5,0,0.0,False
2,2021-08-02,41,5,0,0.0,False
2,2021-08-09,41,0,0,,False
2,2021-07-05,42,3,0,0.0,False
2,2021-07-12,42,1,0,0.0,False
2,2021-07-19,42,1,0,0.0,False
2,2021-07-26,42,5,0,0.0,False
2,2021-08-02,42,5,0,0.0,False
2,2021-08-09,42,0,0,,False
2,2021-07-05,43,3,0,0.0,False
2,2021-07-12,43,1,0,0.0,False
2,2021-07-19,43,1,0,0.0,False
2,2021-07-26,43,5,0,0.0,False
2,2021-08-02,43,5,0,0.0,False
2,2021-08-09,43,0,0,,False
2,2021-07-05,44,3,0,0.0,False
2,2021-07-12,44,1,0,0.0,False
2,2021-07-19,44,1,0,0.0,False
2,2021-07-26,44,5,0,0.0,False
2,2021-08-02,44,5,0,0.0,False
2,2021-08-09,44,0,0,,False
2,2021-07-05,45,3,0,0.0,False
2,2021-07-12,45,1,0,0.0,False
2,2021-07-19,45,1,0,0.0,False
2,2021-07-26,45,5,0,0.0,False
2,2021-08-02,45,5,0,0.0,False
2,2021-08-09,45,0,0,,False
2,2021-07-05,46,3,0,0.0,False
2,2021-07-12,46,1,0,0.0,False
2,2021-07-19,46,1,0,0.0,False
2,2021-07-26,46,5,0,0.0,False
2,2021-08-02,46,5,0,0.0,False
2,2021-08-09,46,0,0,,False
2,2021-07-05,47,3,0,0.0,False
2,2021-07-12,47,1,0,0.0,False
2,2021-07-19,47,1,0,0.0,False
2,2021-07-26,47,5,0,0.0,False
2,2021-08-02,47,5,0,0.0,False
2,2021-08-09,47,0,0,,False
2,2021-07-05,48,3,0,0.0,False
2,2021-07-12,48,1,0,0.0,False
2,2021-07-19,48,1,0,0.0,False
2,2021-07-26,48,5,0,0.0,False
2,2021-08-02,48,5,0,0.0,False
2,2021-08-09,48,0,0,,False
2,2021-07-05,49,3,0,0.0,False
2,2021-07-12,49,1,0,0.0,False
2,2021-07-19,49,1,0,0.0,False
2,2021-07-26,49,5,0,0.0,False
2,2021-08-02,49,5,0,0.0,False
2,2021-08-09,49,0,0,,False
2,2021-07-05,50,3,0,0.0,False
2,2021-07-12,50,1,0,0.0,False
2,2021-07-19,50,1,0,0.0,False
2,2021-07-26,50,5,0,0.0,False
2,2021-08-02,50,5,0,0.0,False
2,2021-08-09,50,0,0,,False
2,2021-07-05,51,3,0,0.0,False
2,2021-07-12,51,1,0,0.0,False
2,2021-07-19,51,1,0,0.0,False
2,2021-07-26,51,5,0,0.0,False
2,2021-08-02,51,5,0,0.0,False
2,2021-08-09,51,0,0,,False
2,2021-07-05,52,3,0,0.0,False
2,2021-07-12,52,1,0,0.0,False
2,2021-07-19,52,1,0,0.0,False
2,2021-07-26,52,5,0,0.0,False
2,2021-08-02,52,5,0,0.0,False
2,2021-08-09,52,0,0,,False
2,2021-07-05,53,3,0,0.0,False
2,2021-07-12,53,1,0,0.0,False
2,2021-07-19,53,1,0,0.0,False
2,2021-07-26,53,5,0,0.0,False
2,2021-08-02,53,5,0,0.0,False
2,2021-08-09,53,0,0,,False
2,2021-07-05,54,3,0,0.0,False
2,2021-07-12,54,1,0,0.0,False
2,2021-07-19,54,1,0,0.0,False
2,2021-07-26,54,5,0,0.0,False
2,2021-08-02,54,5,0,0.0,False
2,2021-08-09,54,0,0,,False
2,2021-07-05,55,3,0,0.0,False
2,2021-07-12,55,1,0,0.0,False
2,2021-07-19,55,1,0,0.0,False
2,2021-07-26,55,5,0,0.0,False
2,2021-08-02,55,5,0,0.0,False
2,2021-08-09,55,0,0,,False
2,2021-07-05,56,3,0,0.0,False
2,2021-07-12,56,1,0,0.0,False
2,2021-07-19,56,1,0,0.0,False
2,2021-07-26,56,5,0,0.0,False
2,2021-08-02,56,5,0,0.0,False
2,2021-08-09,56,0,0,,False
2,2021-07-05,57,3,0,0.0,False
2,2021-07-12,57,1,0,0.0,False
2,2021-07-19,57,1,0,0.0,False
2,2021-07-26,57,5,0,0.0,False
2,2021-08-02,57,5,0,0.0,False
2,2021-08-09,57,0,0,,False
2,2021-07-05,58,3,0,0.0,False
2,2021-07-12,58,1,0,0.0,False
2,2021-07-19,58,1,0,0.0,False
2,2021-07-26,58,5,0,0.0,False
2,2021-08-02,58,5,0,0.0,False
2,2021-08-09,58,0,0,,False
2,2021-07-05,59,3,0,0.0,False
2,2021-07-12,59,1,0,0.0,False
2,2021-07-19,59,1,0,0.0,False
2,2021-07-26,59,5,0,0.0,False
2,2021-08-02,59,5,0,0.0,False
2,2021-08-09,59,0,0,,False
2,2021-07-05,60,3,0,0.0,False
2,2021-07-12,60,1,0,0.0,False
2,2021-07-19,60,1,0,0.0,False
2,2021-07-26,60,5,0,0.0,False
2,2021-08-02,60,5,0,0.0,False
2,2021-08-09,60,0,0,,False
2,2021-07-05,61,3,0,0.0,False
2,2021-07-12,61,1,0,0.0,False
2,2021-07-19,61,1,0,0.0,False
2,2021-07-26,61,5,0,0.0,False
2,2021-08-02,61,5,0,0.0,False
